HourId,Month,Day,Week day,Hour,Dry-Bulb Temp (°C),Heating Load (kW),Chiller Output (kW),Chiller Input (kW),Total Building Electric [kW],Precool Coil Load (kW),Preheat Coil Load (kW),Terminal Cooling Coil Load (kW),Terminal Heating Coil Load (kW),Ventilation Fan (kW),Exhaust Fan (kW),Terminal Fan (kW),Vent. Reclaim Device (kW),Lighting (kW),Electric Equipment (kW)
6854,10,13,5,13,8.7,60,134.1,40.5,1255.5,0,50.9,120.8,7.7,60.5,54.1,72.8,0.5,277.7,495.6
6855,10,13,5,14,8.8,70,145.2,43.9,1060,0,50.6,132,18.9,60.5,54.1,72.8,0.5,277.7,495.6
6856,10,13,5,15,8.9,70,151.3,45.8,1368.4,0,49.9,138.1,16.7,60.5,54.1,72.8,0.5,277.7,495.6
6857,10,13,5,16,9,60,156,47.2,1063.4,0,49.3,142.8,13.3,60.5,54.1,72.8,0.5,277.7,495.6
6858,10,13,5,17,9,80,23.8,7.2,691.2,0,49.3,10.7,32.3,60.5,54.1,72.8,0.3,158.8,283.3
6859,10,13,5,18,8.9,160,17,5.2,507.5,0,49.9,3.9,112.7,60.5,54.1,72.8,0.2,95.9,171.2
6860,10,13,5,19,8.9,130,16.9,5.1,509.5,0,49.9,3.7,77.1,60.5,54.1,72.8,0.2,95.9,171.2
6861,10,13,5,20,8.8,190,16.2,4.9,421,0,50.6,3,143.2,60.5,54.1,72.8,0.1,65.1,116
6862,10,13,5,21,8.8,210,16,4.8,402.4,0,50.6,2.8,156.8,60.5,54.1,72.8,0.1,61.8,110
6863,10,13,5,22,8.7,0,15.1,4.5,118.9,0,0,1.9,0.1,0,0,0.1,0.1,30.3,54
6864,10,13,5,23,8.6,0,14.6,4.4,76.9,0,0,1.5,0.1,0,0,0.1,0,15.3,27.6
6865,10,14,6,0,8.5,0,14.5,4.4,76.9,0,0,1.4,1.1,0,0,0.1,0,15.3,27.6
6866,10,14,6,1,8.4,0,14.4,4.4,76.9,0,0,1.3,2.1,0,0,0.1,0,15.3,27.6
6867,10,14,6,2,8.3,0,14.4,4.3,76.8,0,0,1.2,2.4,0,0,0.1,0,15.3,27.6
6868,10,14,6,3,8.2,0,14.3,4.3,76.8,0,0,1.1,2.7,0,0,0,0,15.3,27.6
6869,10,14,6,4,8.1,0,14.2,4.3,76.8,0,0,1,3.2,0,0,0,0,15.3,27.6
6870,10,14,6,5,7.9,0,14.1,4.2,76.8,0,0,0.9,3.6,0,0,0,0,15.3,27.6
6871,10,14,6,6,7.8,320,14.6,4.4,311.6,0,56.6,1.5,268.2,60.5,54.1,72.8,0.1,30.3,54
6872,10,14,6,7,7.6,360,14.3,4.3,311.8,0,57.6,1.2,306.7,60.5,54.1,72.8,0.1,30.9,55
6873,10,14,6,8,8,280,15.6,4.7,487.4,0,55.3,2.5,229.1,60.5,54.1,72.8,0.2,92.6,165.1
6874,10,14,6,9,8.4,270,15.7,4.7,499.9,0,52.9,2.5,215.7,60.5,54.1,72.8,0.2,95.9,171.2
6875,10,14,6,10,8.8,290,15.7,4.7,513.3,0,50.6,2.5,235.9,60.5,54.1,72.8,0.2,99.2,177.2
6876,10,14,6,11,9.1,280,15.8,4.8,513.4,0,48.6,2.6,235.9,60.5,54.1,72.8,0.2,99.2,177.2
6877,10,14,6,12,9.3,280,14.7,4.5,1316.3,0,47.6,1.5,230.1,60.5,54.1,72.8,0.2,54.5,97.7
6878,10,14,6,13,9.6,270,14.3,4.3,586.2,0,45.6,1.1,220.7,60.5,54.1,72.8,0.2,54.5,97.7
6879,10,14,6,14,9.5,280,14.6,4.4,387.4,0,46.3,1.4,231.7,60.5,54.1,72.8,0.2,54.5,97.7
6880,10,14,6,15,9.4,290,14.5,4.4,693.9,0,47,1.3,244.7,60.5,54.1,72.8,0.2,54.5,97.7
6881,10,14,6,16,9.3,330,14.5,4.4,387.4,0,47.6,1.3,281.5,60.5,54.1,72.8,0.2,54.5,97.7
6882,10,14,6,17,8.6,390,13.5,4.1,306.1,0,51.6,0.4,340.1,60.5,54.1,72.8,0.1,24.6,44.6
6883,10,14,6,18,7.8,0,13.3,4,94.5,0,0,0.2,0.1,0,0,0,0.1,20.2,36.5
6884,10,14,6,19,7.1,0,13.4,4,87.6,0,0,0.2,1.4,0,0,0,0.1,18,32.5
6885,10,14,6,20,6.7,0,13.4,4,87.6,0,0,0.2,2.5,0,0,0,0.1,18,32.5
6886,10,14,6,21,6.2,0,13.3,3.9,78.7,0,0,0.2,3.8,0,0,0,0,15.8,28.5
6887,10,14,6,22,5.8,0,0,0,81.4,0,0,0.2,4.4,0,0,0.1,0,15.3,27.6
6888,10,14,6,23,5.6,0,0,0,80.5,0,0,0.2,4.9,0,0,0.1,0,15.3,27.6
6889,10,15,7,0,5.5,10,0,0,80,0,0,0.2,5.2,0,0,0.1,0,15.3,27.6
6890,10,15,7,1,5.3,10,0,0,79.2,0,0,0.2,5.6,0,0,0.1,0,15.3,27.6
6891,10,15,7,2,5.2,10,0,0,79.1,0,0,0.2,6.3,0,0,0.1,0,15.3,27.6
6892,10,15,7,3,5.1,10,0,0,78.8,0,0,0.2,6.8,0,0,0.1,0,15.3,27.6
6893,10,15,7,4,5,10,0,0,78.6,0,0,0.1,7.1,0,0,0.1,0,15.3,27.6
6894,10,15,7,5,4.9,10,0,0,78.4,0,0,0.1,8.3,0,0,0.1,0,15.3,27.6
6895,10,15,7,6,4.8,10,0,0,78.2,0,0,0.1,9.8,0,0,0.1,0,15.3,27.6
6896,10,15,7,7,4.7,10,0,0,76.2,0,0,0.1,9.3,0,0,0.1,0,15.3,27.6
6897,10,15,7,8,7,0,13.3,4,75.5,0,0,0.2,1.3,0,0,0,0,15.8,28.5
6898,10,15,7,9,9.4,0,13.4,4.1,74.8,0,0,0.2,0.3,0,0,0,0,15.8,28.5
6899,10,15,7,10,11.7,0,15,4.6,88.8,0,0,1.8,0.2,0,0,0,0.1,19.1,34.5
6900,10,15,7,11,13.8,0,17.3,5.5,89.8,0,0,4.3,0.2,0,0,0.1,0.1,19.1,34.5
6901,10,15,7,12,16,0,22.9,7.4,1029.7,0,0,9.7,0.2,0,0.1,0.3,0.1,21.3,38.6
6902,10,15,7,13,18.1,0,32.8,10.8,303.5,0,0,19.7,0,0,0.1,0.8,0.1,21.3,38.6
6903,10,15,7,14,17.5,0,38,12.4,106.5,0,0,24.8,0.2,0,0.1,0.9,0.1,21.3,38.6
6904,10,15,7,15,16.8,0,41.5,13.5,414.2,0,0,28.3,0.2,0,0.1,1.2,0.1,21.3,38.6
6905,10,15,7,16,16.2,0,28.9,9.3,103,0,0,15.8,0.2,0,0,0.7,0.1,21.3,38.6
6906,10,15,7,17,14.1,0,19.2,6.1,93.2,0,0,6,0.2,0,0,0.1,0.1,19.1,34.5
6907,10,15,7,18,12.1,0,16.2,5.1,82.3,0,0,3.1,0.2,0,0,0.1,0,16.9,30.5
6908,10,15,7,19,10,0,14.4,4.4,76.9,0,0,1.3,0.3,0,0,0,0,15.3,27.6
6909,10,15,7,20,9.2,0,14,4.2,76.7,0,0,0.8,0.3,0,0,0,0,15.3,27.6
6910,10,15,7,21,8.5,0,13.3,4,76.5,0,0,0.1,0.5,0,0,0,0,15.3,27.6
6911,10,15,7,22,7.7,0,13.2,4,76.4,0,0,0.1,0.5,0,0,0,0,15.3,27.6
6912,10,15,7,23,7.2,0,0,0,52,0,0,0,0.5,0,0,0,0,15.3,27.6
6913,10,16,1,0,6.8,0,0,0,52,0,0,0,0.5,0,0,0,0,15.3,27.6
6914,10,16,1,1,6.3,0,0,0,52,0,0,0,0.8,0,0,0,0,15.3,27.6
6915,10,16,1,2,6.2,0,0,0,52,0,0,0,0.9,0,0,0,0,15.3,27.6
6916,10,16,1,3,6.2,0,0,0,52,0,0,0,0.9,0,0,0,0,15.3,27.6
6917,10,16,1,4,6.1,0,0,0,52,0,0,0,1,0,0,0,0,15.3,27.6
6918,10,16,1,5,6.6,0,13.4,4,118.3,0,0,0.2,1,0,0,0,0.1,30.3,54
6919,10,16,1,6,7,330,13.6,4,311.2,0,61.2,0.5,267.1,60.5,54.1,72.8,0.1,30.3,54
6920,10,16,1,7,7.5,300,14.7,4.4,488.9,0,58.2,1.5,237.1,60.5,54.1,72.8,0.2,91.5,163.1
6921,10,16,1,8,7.4,170,34,10.2,1009.2,0,58.9,20.8,114.3,60.5,54.1,72.8,0.5,273.3,487.6
6922,10,16,1,9,7.3,180,39.3,11.7,1027.8,0,59.6,26.2,120.8,60.5,54.1,72.8,0.5,277.7,495.6
6923,10,16,1,10,7.2,160,43.3,12.9,1029,0,59.9,30.2,97,60.5,54.1,72.8,0.5,277.7,495.6
6924,10,16,1,11,7.8,150,47.8,14.3,1030.4,0,56.6,34.6,97,60.5,54.1,72.8,0.5,277.7,495.6
6925,10,16,1,12,8.5,180,39,11.8,1873.1,0,52.3,25.8,124.6,60.5,54.1,72.8,0.5,247.9,442.5
6926,10,16,1,13,9.1,130,55.4,16.8,1231.8,0,48.6,42.3,80.9,60.5,54.1,72.8,0.5,277.7,495.6
6927,10,16,1,14,9.1,120,54.9,16.6,1032.8,0,48.6,41.7,72.4,60.5,54.1,72.8,0.5,277.7,495.6
6928,10,16,1,15,9.1,120,55.4,16.8,1339.5,0,48.6,42.3,74.1,60.5,54.1,72.8,0.5,277.7,495.6
6929,10,16,1,16,9.1,100,62.2,18.9,1035,0,48.6,48.9,51.9,60.5,54.1,72.8,0.5,277.7,495.6
6930,10,16,1,17,8.9,170,19.7,6,690,0,49.9,6.6,117.7,60.5,54.1,72.8,0.3,158.8,283.3
6931,10,16,1,18,8.7,230,16.4,5,507.3,0,50.9,3.3,176.4,60.5,54.1,72.8,0.2,95.9,171.2
6932,10,16,1,19,8.5,220,16.5,5,509.3,0,52.3,3.3,164.2,60.5,54.1,72.8,0.2,95.9,171.2
6933,10,16,1,20,8.4,230,15.4,4.6,420.8,0,52.9,2.2,181.2,60.5,54.1,72.8,0.1,65.1,116
6934,10,16,1,21,8.2,250,15.2,4.6,402.2,0,53.9,2,198.1,60.5,54.1,72.8,0.1,61.8,110
6935,10,16,1,22,8.1,0,14.5,4.4,118.7,0,0,1.4,0.1,0,0,0.1,0.1,30.3,54
6936,10,16,1,23,7.5,0,14.1,4.2,76.7,0,0,1,0.1,0,0,0,0,15.3,27.6
6937,10,17,2,0,6.9,0,14,4.2,76.7,0,0,0.9,1.1,0,0,0,0,15.3,27.6
6938,10,17,2,1,6.3,0,13.8,4.1,76.6,0,0,0.6,1.5,0,0,0,0,15.3,27.6
6939,10,17,2,2,6.1,0,13.7,4.1,76.6,0,0,0.6,2.6,0,0,0,0,15.3,27.6
6940,10,17,2,3,5.9,0,0,0,82.3,0,0,0.6,3.5,0,0,0,0,15.3,27.6
6941,10,17,2,4,5.7,0,0,0,81.2,0,0,0.5,4.2,0,0,0.1,0,15.3,27.6
6942,10,17,2,5,5,10,0,0,120.6,0,0,0.8,5.4,0,0,0.1,0.1,30.3,54
6943,10,17,2,6,4.2,390,0,0,312.2,0,77.8,1,310,60.5,54.1,72.8,0.1,30.3,54
6944,10,17,2,7,3.5,380,0,0,489.1,0,82.5,2.1,293.4,60.5,54.1,72.8,0.2,91.5,163.1
6945,10,17,2,8,3.4,190,0,0,1004.3,0,82.8,8.4,105.7,60.5,54.1,72.8,0.5,273.3,487.6
6946,10,17,2,9,3.4,170,0,0,1021.2,0,82.8,6.7,83.1,60.5,54.1,72.8,0.5,277.7,495.6
6947,10,17,2,10,3.3,170,0,0,1021.3,0,83.4,8.8,81.7,60.5,54.1,72.8,0.5,277.7,495.6
6948,10,17,2,11,3.1,170,0,0,1021.7,0,84.4,14.1,86.2,60.5,54.1,72.8,0.5,277.7,495.6
6949,10,17,2,12,2.9,170,0,0,1866,0,85.9,6.5,88.5,60.5,54.1,72.8,0.5,247.9,442.5
6950,10,17,2,13,2.7,160,0,0,1220.9,0,86.9,21.7,73.8,60.5,54.1,72.8,0.5,277.7,495.6
6951,10,17,2,14,2.9,140,0,0,1023.4,0,85.8,40.9,51,60.5,54.1,72.8,0.5,277.7,495.6
6952,10,17,2,15,3.1,130,0,0,1330.9,0,84.4,53.8,48.2,60.5,54.1,72.8,0.5,277.7,495.6
6953,10,17,2,16,3.3,130,0,0,1024.6,0,83.4,54.5,45.5,60.5,54.1,72.8,0.5,277.7,495.6
6954,10,17,2,17,2.2,200,0,0,688.3,0,89.9,5.2,110.7,60.5,54.1,72.8,0.3,158.8,283.3
6955,10,17,2,18,1.1,310,0,0,506.1,0,105.1,3.4,199.9,60.5,54.1,72.8,0.2,95.9,171.2
6956,10,17,2,19,0,370,0,0,507.8,0,133.2,3,234,60.5,54.1,72.8,0.2,95.9,171.2
6957,10,17,2,20,-1,420,0,0,419.5,0,163.5,2.1,255.5,60.5,54.1,72.8,0.1,65.1,116
6958,10,17,2,21,-1.9,450,0,0,400.8,0,191.6,2,262.8,60.5,54.1,72.8,0.1,61.8,110
6959,10,17,2,22,-2.9,10,0,0,117.6,0,0,1.1,8.6,0,0,0.2,0.1,30.3,54
6960,10,17,2,23,-3.1,10,0,0,75.7,0,0,0.7,11,0,0,0.1,0,15.3,27.6
6961,10,18,3,0,-3.2,10,0,0,75.7,0,0,0.6,12.2,0,0,0.1,0,15.3,27.6
6962,10,18,3,1,-3.4,10,0,0,75.7,0,0,0.6,14.1,0,0,0.2,0,15.3,27.6
6963,10,18,3,2,-3.7,20,0,0,75.7,0,0,0.6,16.4,0,0,0.2,0,15.3,27.6
6964,10,18,3,3,-4.1,20,0,0,75.7,0,0,0.5,18.1,0,0,0.3,0,15.3,27.6
6965,10,18,3,4,-4.4,20,0,0,75.7,0,0,0.5,20.2,0,0,0.3,0,15.3,27.6
6966,10,18,3,5,-4.4,20,0,0,117.6,0,0,0.6,21.8,0,0,0.3,0.1,30.3,54
6967,10,18,3,6,-4.3,620,0,0,310.1,0,311.4,0.5,310.4,60.5,54.1,72.8,0.1,30.3,54
6968,10,18,3,7,-4.3,580,0,0,487.6,0,302.7,1.8,273.6,60.5,54.1,72.8,0.2,91.5,163.1
6969,10,18,3,8,-2,350,0,0,1002.5,0,194.9,6.3,156.4,60.5,54.1,72.8,0.5,273.3,487.6
6970,10,18,3,9,0.2,240,0,0,1019.9,0,128.9,7.1,111.8,60.5,54.1,72.8,0.5,277.7,495.6
6971,10,18,3,10,2.5,190,0,0,1022.4,0,88.1,28.8,98.3,60.5,54.1,72.8,0.5,277.7,495.6
6972,10,18,3,11,3.3,170,0,0,1024.3,0,83.4,49.7,88.4,60.5,54.1,72.8,0.5,277.7,495.6
6973,10,18,3,12,4,160,0,0,1870.1,0,79.1,44.2,76,60.5,54.1,72.8,0.5,247.9,442.5
6974,10,18,3,13,4.8,130,83.9,24.5,1239.5,0,74.5,70.8,52.1,60.5,54.1,72.8,0.5,277.7,495.6
6975,10,18,3,14,4.8,120,110.9,32.3,1048.4,0,74.5,97.8,41.3,60.5,54.1,72.8,0.5,277.7,495.6
6976,10,18,3,15,4.9,110,100.8,29.4,1352,0,73.8,87.7,36,60.5,54.1,72.8,0.5,277.7,495.6
6977,10,18,3,16,4.9,110,104.1,30.3,1046.5,0,73.8,90.9,35.5,60.5,54.1,72.8,0.5,277.7,495.6
6978,10,18,3,17,3.1,190,0,0,689.6,0,84.4,14,105.2,60.5,54.1,72.8,0.3,158.8,283.3
6979,10,18,3,18,1.4,260,0,0,506.2,0,97.8,3.8,161.6,60.5,54.1,72.8,0.2,95.9,171.2
6980,10,18,3,19,-0.4,310,0,0,507.8,0,141,3.6,171.3,60.5,54.1,72.8,0.2,95.9,171.2
6981,10,18,3,20,-1.1,360,0,0,419.5,0,162.7,2.5,194,60.5,54.1,72.8,0.1,65.1,116
6982,10,18,3,21,-1.8,460,0,0,400.8,0,184.9,2.2,271.2,60.5,54.1,72.8,0.1,61.8,110
6983,10,18,3,22,-2.5,0,0,0,117.5,0,0,1.3,0.8,0,0,0.1,0.1,30.3,54
6984,10,18,3,23,-2.7,0,0,0,75.6,0,0,0.7,1.1,0,0,0,0,15.3,27.6
6985,10,19,4,0,-3,0,0,0,75.5,0,0,0.7,2.3,0,0,0,0,15.3,27.6
6986,10,19,4,1,-3.2,0,0,0,75.6,0,0,0.6,4.1,0,0,0.1,0,15.3,27.6
6987,10,19,4,2,-3.5,10,0,0,75.6,0,0,0.6,7,0,0,0.1,0,15.3,27.6
6988,10,19,4,3,-3.9,10,0,0,75.6,0,0,0.5,8.7,0,0,0.1,0,15.3,27.6
6989,10,19,4,4,-4.2,10,0,0,75.6,0,0,0.5,10.6,0,0,0.1,0,15.3,27.6
6990,10,19,4,5,-3.9,10,0,0,117.5,0,0,0.6,11.7,0,0,0.1,0.1,30.3,54
6991,10,19,4,6,-3.6,590,0,0,310.2,0,284.7,0.6,305.6,60.5,54.1,72.8,0.1,30.3,54
6992,10,19,4,7,-3.3,550,0,0,487.6,0,265,2,283.9,60.5,54.1,72.8,0.2,91.5,163.1
6993,10,19,4,8,-1,270,0,0,1002.6,0,162.9,6.6,107.8,60.5,54.1,72.8,0.5,273.3,487.6
6994,10,19,4,9,1.4,210,0,0,1020.3,0,100.1,7.7,106.8,60.5,54.1,72.8,0.5,277.7,495.6
6995,10,19,4,10,3.7,170,0,0,1023,0,80.8,22,88.8,60.5,54.1,72.8,0.5,277.7,495.6
6996,10,19,4,11,4.9,150,62,18.1,1034.2,0,73.8,48.8,76.6,60.5,54.1,72.8,0.5,277.7,495.6
6997,10,19,4,12,6,130,61.4,18.1,1879.4,0,67.2,48.2,67.5,60.5,54.1,72.8,0.5,247.9,442.5
6998,10,19,4,13,7.2,100,105.5,31.4,1246.5,0,59.9,92.4,38.9,60.5,54.1,72.8,0.5,277.7,495.6
6999,10,19,4,14,6.6,90,118.2,35,1051.2,0,63.5,105.1,26,60.5,54.1,72.8,0.5,277.7,495.6
7000,10,19,4,15,5.9,100,112.3,33,1355.7,0,67.9,99.1,27.5,60.5,54.1,72.8,0.5,277.7,495.6
7001,10,19,4,16,5.3,100,113.5,33.2,1049.3,0,71.5,100.4,28.1,60.5,54.1,72.8,0.5,277.7,495.6
7002,10,19,4,17,4.3,160,0,0,690.7,0,77.5,12.5,85.7,60.5,54.1,72.8,0.3,158.8,283.3
7003,10,19,4,18,3.4,250,0,0,507.1,0,82.8,3.7,166.6,60.5,54.1,72.8,0.2,95.9,171.2
7004,10,19,4,19,2.4,250,0,0,508.5,0,88.9,3.5,159.9,60.5,54.1,72.8,0.2,95.9,171.2
7005,10,19,4,20,2.1,330,0,0,420.1,0,90.6,2.7,237.4,60.5,54.1,72.8,0.1,65.1,116
7006,10,19,4,21,1.7,320,0,0,401.4,0,95.8,2.5,219.2,60.5,54.1,72.8,0.1,61.8,110
7007,10,19,4,22,1.4,0,0,0,118,0,0,1.5,0.2,0,0,0.1,0.1,30.3,54
7008,10,19,4,23,1.2,0,0,0,76.1,0,0,1.1,0.4,0,0,0,0,15.3,27.6
7009,10,20,5,0,1.1,0,0,0,76.1,0,0,0.9,0.8,0,0,0,0,15.3,27.6
7010,10,20,5,1,0.9,0,0,0,76,0,0,0.7,2.2,0,0,0,0,15.3,27.6
7011,10,20,5,2,0.8,0,0,0,76,0,0,0.7,2.7,0,0,0,0,15.3,27.6
7012,10,20,5,3,0.6,0,0,0,76,0,0,0.6,4.9,0,0,0.1,0,15.3,27.6
7013,10,20,5,4,0.5,10,0,0,76,0,0,0.6,5.8,0,0,0.1,0,15.3,27.6
7014,10,20,5,5,0.5,10,0,0,117.9,0,0,0.7,7.3,0,0,0.1,0.1,30.3,54
7015,10,20,5,6,0.5,460,0,0,310.6,0,155.2,1,307.8,60.5,54.1,72.8,0.1,30.3,54
7016,10,20,5,7,0.5,440,0,0,488.1,0,144,2.4,294.2,60.5,54.1,72.8,0.2,91.5,163.1
7017,10,20,5,8,2,190,0,0,1003.4,0,91.9,7.3,99.1,60.5,54.1,72.8,0.5,273.3,487.6
7018,10,20,5,9,3.5,160,0,0,1022.1,0,82.1,14.7,79.7,60.5,54.1,72.8,0.5,277.7,495.6
7019,10,20,5,10,5,130,45.8,13.4,1029.5,0,73.2,32.6,54.7,60.5,54.1,72.8,0.5,277.7,495.6
7020,10,20,5,11,5.9,100,80.5,23.7,1039.8,0,67.9,67.3,33.6,60.5,54.1,72.8,0.5,277.7,495.6
7021,10,20,5,12,6.9,100,90.9,27,1888.3,0,61.9,77.6,39.9,60.5,54.1,72.8,0.5,247.9,442.5
7022,10,20,5,13,7.8,80,170.1,51,1266,0,56.6,156.9,22.4,60.5,54.1,72.8,0.5,277.7,495.6
7023,10,20,5,14,7.1,80,193.9,57.7,1073.9,0,60.6,180.7,21.4,60.5,54.1,72.8,0.5,277.7,495.6
7024,10,20,5,15,6.5,80,160.6,47.6,1370.2,0,64.2,147.4,16.3,60.5,54.1,72.8,0.5,277.7,495.6
7025,10,20,5,16,5.8,90,152.1,44.7,1060.8,0,68.5,138.8,23.8,60.5,54.1,72.8,0.5,277.7,495.6
7026,10,20,5,17,4.9,120,0,0,693.3,0,73.8,26.8,43.6,60.5,54.1,72.8,0.3,158.8,283.3
7027,10,20,5,18,4.1,230,0,0,508,0,78.5,6.1,147.1,60.5,54.1,72.8,0.2,95.9,171.2
7028,10,20,5,19,3.2,210,0,0,509.1,0,83.8,4.9,126.3,60.5,54.1,72.8,0.2,95.9,171.2
7029,10,20,5,20,2.7,230,0,0,420.4,0,86.8,3.1,147.3,60.5,54.1,72.8,0.1,65.1,116
7030,10,20,5,21,2.3,300,0,0,401.6,0,89.5,2.8,208.6,60.5,54.1,72.8,0.1,61.8,110
7031,10,20,5,22,1.8,0,0,0,118.1,0,0,1.5,0.2,0,0,0.1,0.1,30.3,54
7032,10,20,5,23,1.4,0,0,0,76.1,0,0,1.1,0.4,0,0,0,0,15.3,27.6
7033,10,21,6,0,1.1,0,0,0,76.1,0,0,1,0.4,0,0,0,0,15.3,27.6
7034,10,21,6,1,0.7,0,0,0,76,0,0,0.7,1,0,0,0,0,15.3,27.6
7035,10,21,6,2,0.5,0,0,0,75.9,0,0,0.7,1.1,0,0,0,0,15.3,27.6
7036,10,21,6,3,0.2,0,0,0,75.9,0,0,0.6,2,0,0,0,0,15.3,27.6
7037,10,21,6,4,0,0,0,0,75.9,0,0,0.6,3.4,0,0,0,0,15.3,27.6
7038,10,21,6,5,-0.1,0,0,0,75.8,0,0,0.5,4.2,0,0,0.1,0,15.3,27.6
7039,10,21,6,6,-0.2,470,0,0,310.5,0,171.5,1,301.4,60.5,54.1,72.8,0.1,30.3,54
7040,10,21,6,7,-0.3,480,0,0,310.8,0,175,0.6,306.2,60.5,54.1,72.8,0.1,30.9,55
7041,10,21,6,8,1.2,420,0,0,486.3,0,117.9,2.1,299.9,60.5,54.1,72.8,0.2,92.6,165.1
7042,10,21,6,9,2.8,350,0,0,499.5,0,87.8,3.5,263.6,60.5,54.1,72.8,0.2,95.9,171.2
7043,10,21,6,10,4.3,300,0,0,515.7,0,77.5,16.6,225.4,60.5,54.1,72.8,0.2,99.2,177.2
7044,10,21,6,11,5.6,190,53.3,15.7,524.2,0,69.5,40.2,122.6,60.5,54.1,72.8,0.2,99.2,177.2
7045,10,21,6,12,6.9,320,65,19.3,1331.2,0,61.9,51.8,259.9,60.5,54.1,72.8,0.2,54.5,97.7
7046,10,21,6,13,8.2,290,85.1,25.6,607.5,0,53.9,71.9,239.1,60.5,54.1,72.8,0.2,54.5,97.7
7047,10,21,6,14,8.2,290,87.5,26.3,409.3,0,53.9,74.2,235.8,60.5,54.1,72.8,0.2,54.5,97.7
7048,10,21,6,15,8.2,290,51.4,15.5,705,0,53.9,38.2,233.3,60.5,54.1,72.8,0.2,54.5,97.7
7049,10,21,6,16,8.2,300,39.2,11.8,394.8,0,53.9,26.1,248.7,60.5,54.1,72.8,0.2,54.5,97.7
7050,10,21,6,17,6.9,320,23.1,6.9,308.9,0,61.9,10.1,255,60.5,54.1,72.8,0.1,24.6,44.6
7051,10,21,6,18,5.6,0,0,0,100.3,0,0,7.6,0.2,0,0,0.3,0.1,20.2,36.5
7052,10,21,6,19,4.3,0,0,0,89.4,0,0,4.7,0.3,0,0,0.1,0.1,18,32.5
7053,10,21,6,20,3.6,0,0,0,88.5,0,0,3.3,0.4,0,0,0.1,0.1,18,32.5
7054,10,21,6,21,3,0,0,0,78.9,0,0,1.1,0.4,0,0,0,0,15.8,28.5
7055,10,21,6,22,2.3,0,0,0,76.3,0,0,0.4,0.6,0,0,0,0,15.3,27.6
7056,10,21,6,23,1.8,0,0,0,76.1,0,0,0.1,0.6,0,0,0,0,15.3,27.6
7057,10,22,7,0,1.2,0,0,0,52,0,0,0,1.1,0,0,0,0,15.3,27.6
7058,10,22,7,1,0.7,0,0,0,52,0,0,0,3.7,0,0,0,0,15.3,27.6
7059,10,22,7,2,0.3,10,0,0,52.1,0,0,0,7.5,0,0,0,0,15.3,27.6
7060,10,22,7,3,0,10,0,0,52.1,0,0,0,9.5,0,0,0.1,0,15.3,27.6
7061,10,22,7,4,-0.4,10,0,0,52.1,0,0,0,11.9,0,0,0.1,0,15.3,27.6
7062,10,22,7,5,-0.3,10,0,0,52.2,0,0,0,14.3,0,0,0.2,0,15.3,27.6
7063,10,22,7,6,-0.2,20,0,0,52.2,0,0,0,20.1,0,0,0.3,0,15.3,27.6
7064,10,22,7,7,-0.1,20,0,0,50.4,0,0,0,24.7,0,0,0.3,0,15.3,27.6
7065,10,22,7,8,1.8,10,0,0,51.2,0,0,0,9.8,0,0,0.1,0,15.8,28.5
7066,10,22,7,9,3.7,0,0,0,75.6,0,0,2.4,2.1,0,0,0,0,15.8,28.5
7067,10,22,7,10,5.6,0,43.1,12.6,98.1,0,0,29.9,1.2,0,0.1,1.2,0.1,19.1,34.5
7068,10,22,7,11,7.5,0,76.6,22.9,109.7,0,0,63.3,0.7,0,0.1,2.7,0.1,19.1,34.5
7069,10,22,7,12,9.5,0,106.7,32.5,1058.4,0,0,93.7,0.5,0,0.1,3.9,0.1,21.3,38.6
7070,10,22,7,13,11.4,0,128.8,39.8,336.8,0,0,115.7,0.3,0,0.1,4.8,0.1,21.3,38.6
7071,10,22,7,14,11.1,0,135,41.7,139.9,0,0,121.8,0.4,0,0.1,5.1,0.1,21.3,38.6
7072,10,22,7,15,10.7,0,92.5,28.5,431.5,0,0,79.4,0.3,0,0.1,3.4,0.1,21.3,38.6
7073,10,22,7,16,10.4,0,80.2,24.6,120.5,0,0,67.2,0.4,0,0.1,2.7,0.1,21.3,38.6
7074,10,22,7,17,9,0,66.3,20.1,109.3,0,0,53.1,0.7,0,0.1,2.3,0.1,19.1,34.5
7075,10,22,7,18,7.5,10,56,16.7,95.8,0,0,42.8,5.4,0,0.1,1.8,0,16.9,30.5
7076,10,22,7,19,6.1,10,46.7,13.8,87.8,0,0,33.5,6.9,0,0,1.4,0,15.3,27.6
7077,10,22,7,20,5.8,10,40.5,11.9,85.8,0,0,27.3,14,0,0,1.5,0,15.3,27.6
7078,10,22,7,21,5.6,20,34.9,10.2,83.9,0,0,21.7,21.2,0,0,1.3,0,15.3,27.6
7079,10,22,7,22,5.3,30,0,0,82.9,0,0,16.1,28,0,0,1.1,0,15.3,27.6
7080,10,22,7,23,5.2,30,0,0,81.9,0,0,11.5,31.3,0,0,0.8,0,15.3,27.6
7081,10,23,1,0,5.2,30,0,0,81.3,0,0,7.6,34.5,0,0,0.8,0,15.3,27.6
7082,10,23,1,1,5.1,40,0,0,80.2,0,0,4.2,37.5,0,0,0.7,0,15.3,27.6
7083,10,23,1,2,4.9,40,0,0,79.2,0,0,1.5,40.7,0,0,0.6,0,15.3,27.6
7084,10,23,1,3,4.7,40,0,0,52.6,0,0,0,44.6,0,0,0.6,0,15.3,27.6
